hotel,agent,company,country,market_segment,distribution_channel,customer_type,Random_Forest_Probability,Calibrated_Random_Forest_Probability,Naive_Bias_Probability,Isotonic_Calibrated_Naive_Bias_Probability,Sigmoid_Calibrated_Naive_Bias_Probability,cancelation_Score,prediction,actual_value
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.11862353274743495,0.035005357882637214,0.8328506267825715,0.5148217253084232,0.34604902550106986,0.3699585316673185,0,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,9.0,,CHE,Online TA,TA/TO,Transient,0.2369087122462148,0.12599458707907182,0.3155289745307739,0.23336862738506303,0.2175794951799416,0.2177507195438287,0,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,29.0,,PRT,Groups,TA/TO,Transient,0.7689858112303193,0.9787586843954907,1.0,0.616789860753062,0.9791248900436796,0.9501435050009065,1,1
City Hotel,29.0,,PRT,Groups,TA/TO,Transient,0.7689858112303193,0.9787586843954907,1.0,0.616789860753062,0.9791248900436796,0.9501435050009065,1,1
City Hotel,29.0,,PRT,Groups,TA/TO,Transient,0.7689858112303193,0.9787586843954907,1.0,0.616789860753062,0.9791248900436796,0.9501435050009065,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,29.0,,PRT,Groups,TA/TO,Transient,0.7689858112303193,0.9787586843954907,1.0,0.616789860753062,0.9791248900436796,0.9501435050009065,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,29.0,,PRT,Groups,TA/TO,Transient,0.7689858112303193,0.9787586843954907,1.0,0.616789860753062,0.9791248900436796,0.9501435050009065,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,29.0,,PRT,Groups,TA/TO,Transient,0.7689858112303193,0.9787586843954907,1.0,0.616789860753062,0.9791248900436796,0.9501435050009065,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,29.0,,PRT,Groups,TA/TO,Transient,0.7689858112303193,0.9787586843954907,1.0,0.616789860753062,0.9791248900436796,0.9501435050009065,1,1
City Hotel,12.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7084623152798616,0.968017401718777,1.0,0.616789860753062,0.9791248900436796,0.933102726411107,1,1
City Hotel,29.0,,PRT,Groups,TA/TO,Transient,0.7689858112303193,0.9787586843954907,1.0,0.616789860753062,0.9791248900436796,0.9501435050009065,1,1
City Hotel,42.0,,PRT,Offline TA/TO,TA/TO,Transient,0.07494384601654192,0.028430226515710956,0.4396961924283378,0.28981384324130904,0.2291783929002933,0.1974829281953068,0,1
City Hotel,3.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.11995303116757633,0.039295272026060826,0.9999999667273146,0.6167898376213815,0.794618416913952,0.5279871347591248,1,1
City Hotel,3.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.03176928670224362,0.01629411469950324,0.9999996279309514,0.6167896043505454,0.794618416913952,0.5013823907449091,1,0
City Hotel,3.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.11995303116757633,0.039295272026060826,0.9999999667273146,0.6167898376213815,0.794618416913952,0.5279871347591248,1,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.5233917854360698,0.7554480303718016,0.8957808621656884,0.5538535483815092,0.4302479444794066,0.6812614020402755,1,1
City Hotel,3.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.04876819191486494,0.018679654228554644,0.4472743515411028,0.29396164572340056,0.23190745668741916,0.19203526615035937,0,1
City Hotel,9.0,,IND,Online TA,TA/TO,Transient,0.2895107393120242,0.20072561843941322,0.12099305563908619,0.15614289638653403,0.21336108152560246,0.1881122387731155,0,1
City Hotel,3.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.04619146627244768,0.018455767230415657,0.5616115945839968,0.3535040093374498,0.2717533799025144,0.23802358777314506,0,1
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.294161343579583,0.2038215253626249,0.5456924222788261,0.3447737697378196,0.26094965494492584,0.33425229912811705,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.402127842214589,0.40732770321338785,0.8788863229875606,0.5431645416588007,0.41896481719239453,0.5597304367415359,1,1
City Hotel,9.0,,CHN,Online TA,TA/TO,Transient,0.2671355451473172,0.1588752372305736,1.2052898289526203e-05,0.10609664191425461,0.19708791409076476,0.1317723470507013,0,1
City Hotel,8.0,,PRT,Online TA,TA/TO,Transient,0.17388845454161977,0.06644782893479824,0.2196403785772887,0.19424299279659069,0.21654444708025727,0.15862275265359388,0,1
City Hotel,14.0,,IRN,Direct,Direct,Transient,0.17931743093997576,0.07742436643029196,0.0007487784752147093,0.10641799585020754,0.19708791409076476,0.09136504207499495,0,1
City Hotel,52.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10956363228758789,0.04136883414184403,0.8130787940928792,0.5025115853427036,0.34604902550106986,0.3623298041616241,0,1
City Hotel,52.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10956363228758789,0.04136883414184403,0.8130787940928792,0.5025115853427036,0.34604902550106986,0.3623298041616241,0,1
City Hotel,7.0,,AUT,Online TA,TA/TO,Transient,0.2952954891361271,0.21498252019899824,0.7502684988318308,0.46394016037726704,0.31114677360863563,0.4188524054777306,0,0
City Hotel,8.0,,PRT,Online TA,TA/TO,Transient,0.35400528169181555,0.3401312289492632,0.8670946379041604,0.5361814140684771,0.38998106725353415,0.5215844903110138,1,1
City Hotel,22.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.12800900670634272,0.03826021908636684,0.830746379337367,0.5135272511071679,0.34604902550106986,0.37224304823482096,0,1
City Hotel,9.0,,IRL,Online TA,TA/TO,Transient,0.3948936321756228,0.4199979270684138,0.8695761869165429,0.5377048596196006,0.39461032715026395,0.552523741497424,1,1
City Hotel,162.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7303734463077892,0.9656516287622985,1.0,0.616789860753062,0.9791248900436796,0.9377609362503218,1,1
City Hotel,162.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7303734463077892,0.9656516287622985,1.0,0.616789860753062,0.9791248900436796,0.9377609362503218,1,1
City Hotel,162.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7303734463077892,0.9656516287622985,1.0,0.616789860753062,0.9791248900436796,0.9377609362503218,1,1
City Hotel,162.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7303734463077892,0.9656516287622985,1.0,0.616789860753062,0.9791248900436796,0.9377609362503218,1,1
City Hotel,9.0,,TUN,Online TA,TA/TO,Transient,0.36424886782245597,0.33499209206604075,0.18226712968192887,0.18026821243004582,0.21550063794821286,0.25749859747643955,0,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.38811094341657554,0.44444716694618,4.3801141106174294e-05,0.10611086717449673,0.19708791409076476,0.2296485309256403,0,1
City Hotel,162.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7303734463077892,0.9656516287622985,1.0,0.616789860753062,0.9791248900436796,0.9377609362503218,1,1
City Hotel,9.0,,CHN,Online TA,TA/TO,Transient,0.3484820723239505,0.3037779641767011,0.7292132867219994,0.4505629912920027,0.30519957881848736,0.4441841308893526,0,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.33804792333633404,0.2825786174274312,0.7539468962560539,0.46611349778963973,0.31114677360863563,0.44666466846165304,0,1
City Hotel,79.0,,GBR,Offline TA/TO,TA/TO,Transient,0.27474079246123884,0.20489149971845735,0.9385376177237886,0.5799707498836248,0.4482006889112145,0.5078583517117938,1,0
City Hotel,9.0,,SGP,Online TA,TA/TO,Transient,0.27526840313515294,0.1738711919661382,0.07689525628595396,0.13880394294327536,0.20348442578111436,0.16265697835109716,0,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.3400897739032349,0.302890421913021,0.8661887810833881,0.5356241339173362,0.38265568279510415,0.507347495718579,1,1
City Hotel,9.0,,HKG,Online TA,TA/TO,Transient,0.2960485732744241,0.2254405452700224,0.052438158278975015,0.1290433075229849,0.2000381569942787,0.17185325130279747,0,1
City Hotel,9.0,,KOR,Online TA,TA/TO,Transient,0.27243423843455755,0.16632836995561728,0.3028001274478987,0.22799247901876413,0.21691768288220697,0.23187736461405276,0,1
City Hotel,9.0,,ISR,Online TA,TA/TO,Transient,0.365957064750671,0.32730261093973534,0.8360312785341307,0.5165899661229405,0.34604902550106986,0.5006890516975354,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.3445753233770113,0.3174615567371058,0.8660586196762943,0.535526275954641,0.378773450383219,0.5110410776309106,1,1
City Hotel,9.0,,ISR,Online TA,TA/TO,Transient,0.320680645766353,0.2535053652258206,0.6947433373084545,0.43021859457824785,0.29868461756001424,0.4120145370590841,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient-Party,0.12440225592580195,0.04825265105169497,0.9384840132681401,0.5798132453906656,0.4482006889112145,0.4340868127694462,0,1
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.11867442342099671,0.040434952654143756,0.9552065637017901,0.5900164515573116,0.5204645871356626,0.45248463485186274,0,1
City Hotel,34.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.1027019343544683,0.03316427106817678,0.7237235408118545,0.44746765828494794,0.3023566898014652,0.31764851722291904,0,1
City Hotel,34.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.1027019343544683,0.03316427106817678,0.7237235408118545,0.44746765828494794,0.3023566898014652,0.31764851722291904,0,1
City Hotel,3.0,,PRT,Offline TA/TO,TA/TO,Transient,0.5490252829564584,0.8644466993414097,1.0,0.616789860753062,0.9791248900436796,0.8700264396418387,1,1
City Hotel,8.0,,PRT,Online TA,TA/TO,Transient,0.38986915042075393,0.45072465112333865,0.21307772064206473,0.19177212805009297,0.21654444708025727,0.3010389845589492,0,1
City Hotel,3.0,,PRT,Offline TA/TO,TA/TO,Transient,0.5490252829564584,0.8644466993414097,1.0,0.616789860753062,0.9791248900436796,0.8700264396418387,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7253167682117968,0.960892900563052,1.0,0.616789860753062,0.9791248900436796,0.9354043386837195,1,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.5268407235462508,0.7909278271161946,0.941346492191846,0.5817011243871646,0.4482006889112145,0.7106018797072038,1,1
City Hotel,9.0,,TUR,Online TA,TA/TO,Transient,0.37405916105224335,0.3535361873577273,0.6480540637004539,0.40219905743196555,0.29059589268769537,0.4308463747254037,0,1
City Hotel,9.0,,BRA,Online TA,TA/TO,Transient,0.3658425624851803,0.3408283243514162,0.8543310509878267,0.5279765607218256,0.346338786756291,0.5104733651364805,1,1
City Hotel,9.0,,BEL,Online TA,TA/TO,Transient,0.3700050781630055,0.35058863611908686,0.8425494022892528,0.5210143664005298,0.34604902550106986,0.5096697448712103,1,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.3543352369649587,0.33291326078904215,0.8895777644153132,0.5497863172878221,0.4302479444794066,0.5365881303811675,1,1
City Hotel,83.0,,PRT,Offline TA/TO,TA/TO,Transient,0.06919905194575073,0.025179114204740487,6.8241021093229475e-37,0.10609127345231797,0.035394058110285856,0.016926515781393286,0,1
City Hotel,9.0,,SWE,Online TA,TA/TO,Transient,0.3151607496076053,0.23578519424771982,1.0,0.5756830966209161,0.9010114231460371,0.636302004829774,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.38755848682261324,0.36697911317056786,0.869131656955635,0.5374433473967353,0.38998106725353415,0.5367993790548816,1,1
City Hotel,14.0,,CN,Direct,Direct,Transient,0.13489186643655388,0.04699916696903382,0.01705196106953026,0.11346486266969628,0.19708791409076476,0.07850850449108834,0,1
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.3168168938655197,0.24261381663203102,0.7703704839589866,0.4757642417689504,0.31751402599998607,0.4390242606894216,0,1
City Hotel,9.0,,USA,Online TA,TA/TO,Transient,0.3622156566550457,0.3224474221425185,0.8688407372568202,0.536944760673382,0.39027528891223745,0.5198839494825048,1,1
City Hotel,9.0,,BEL,Online TA,TA/TO,Transient,0.5273718739228304,0.7610544061592117,0.9265816234719612,0.5727396295427841,0.4440022156287717,0.6974153569097072,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.3646707226712598,0.3682828292609174,0.7715868332230169,0.47695120601775115,0.32529351266278317,0.483029529784748,0,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.4275505459858824,0.4674632691644969,0.8723104505989814,0.5390934127706049,0.3995181898045815,0.5737569669473563,1,1
City Hotel,9.0,,FIN,Online TA,TA/TO,Transient,0.2789390041061,0.19009045791706752,0.503238142002306,0.3222153111994741,0.2437709851002126,0.30935889413461265,0,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.5121906584490922,0.7539173805575907,0.9241675918315883,0.5712606789873378,0.4356664349191795,0.6893980495206101,1,1
City Hotel,9.0,,SWE,Online TA,TA/TO,Transient,0.3293466806757915,0.27707032791132924,1.0,0.6146906345703351,0.9122535129747144,0.6606317991057952,1,1
City Hotel,9.0,,AUS,Online TA,TA/TO,Transient,0.27822413152585956,0.1551068679837968,0.4638904218107829,0.3021043111652455,0.23628073462926125,0.28612122096210496,0,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.31960225686800664,0.24628860300244346,0.8607671952956946,0.5322174216124586,0.346338786756291,0.4789275837754482,0,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.28303506178179955,0.18777961936544346,0.43127030894533486,0.28605564066274736,0.23098073598736524,0.2833812735075339,0,1
City Hotel,9.0,,IRL,Online TA,TA/TO,Transient,0.4287307451982622,0.5017978034509313,0.8756255668923989,0.5411491327991951,0.4169114957051467,0.5873031142523631,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7527917715824323,0.9750154477609184,1.0,0.616789860753062,0.9791248900436796,0.9453739701984527,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.2570682168707112,0.15612805827640924,0.44008728825877635,0.290350122011754,0.23098073598736524,0.2723990556296742,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.41355307938090374,0.4548565361604401,0.8682027896642018,0.5368635900368981,0.38998106725353415,0.5639048568431313,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.2783297990460339,0.18031930127158208,0.435677916748501,0.2881944068178378,0.23098073598736524,0.2818849798776409,0,1
City Hotel,9.0,,NLD,Online TA,TA/TO,Transient,0.31690565019145556,0.23686215466476393,0.8449427391136457,0.5224276992203702,0.34604902550106986,0.47035164048152744,0,1
City Hotel,9.0,,CN,Online TA,TA/TO,Transient,0.19722784681180036,0.08716036784730154,1.2881582313196765e-40,0.10609127345231797,0.035394058110285856,0.06245862177777343,0,1
City Hotel,,,PRT,Direct,Direct,Transient-Party,0.0889532684093714,0.033263526699232875,1.0,0.576547932016335,0.9010114231460371,0.5335720247113268,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.6832372408851665,0.9461901278579546,1.0,0.616789860753062,0.9791248900436796,0.9218087145761202,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.6832372408851665,0.9461901278579546,1.0,0.616789860753062,0.9791248900436796,0.9218087145761202,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.6832372408851665,0.9461901278579546,1.0,0.616789860753062,0.9791248900436796,0.9218087145761202,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.6832372408851665,0.9461901278579546,1.0,0.616789860753062,0.9791248900436796,0.9218087145761202,1,1
City Hotel,192.0,,PRT,Offline TA/TO,TA/TO,Transient,0.6815610299731083,0.9418228888743494,1.0,0.616789860753062,0.9791248900436796,0.9203535489998197,1,1
City Hotel,192.0,,PRT,Offline TA/TO,TA/TO,Transient,0.6815610299731083,0.9418228888743494,1.0,0.616789860753062,0.9791248900436796,0.9203535489998197,1,1
City Hotel,192.0,,PRT,Offline TA/TO,TA/TO,Transient,0.6815610299731083,0.9418228888743494,1.0,0.616789860753062,0.9791248900436796,0.9203535489998197,1,1
City Hotel,9.0,,SWE,Online TA,TA/TO,Transient,0.5171553815410136,0.7547329521798927,0.933746089386726,0.5770989598697612,0.4440022156287717,0.6959653776657174,1,1
City Hotel,9.0,,BRA,Online TA,TA/TO,Transient,0.43458685320350865,0.5835712854440762,0.5560311301595896,0.3503500232189081,0.26634313217875805,0.4641650945006346,0,1
City Hotel,9.0,,GGY,Online TA,TA/TO,Transient,0.36735672251597634,0.35558084981120275,0.051234689122284655,0.12849173500722744,0.2000381569942787,0.21993073983474734,0,1
City Hotel,9.0,,GGY,Online TA,TA/TO,Transient,0.36735672251597634,0.35558084981120275,0.051234689122284655,0.12849173500722744,0.2000381569942787,0.21993073983474734,0,1
City Hotel,9.0,,FIN,Online TA,TA/TO,Transient,0.5163250548768693,0.754902687442684,0.9305745587800038,0.5751712691387089,0.4440022156287717,0.6946950141703043,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.4131992919971176,0.4926310177733315,0.560024711083462,0.3523998192162489,0.26634313217875805,0.4384092294789459,0,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.6332119287214921,0.8967069835483914,0.8896169677522497,0.5500498170448932,0.4302479444794066,0.7394242700497632,1,1
City Hotel,8.0,,PRT,Online TA,TA/TO,Transient,0.38489710283179746,0.39592633692595147,0.8540455453244011,0.5281196496551697,0.346338786756291,0.5283014196420611,1,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.27748667907805635,0.1607336962862455,1.0,0.5984781441465932,0.9010114231460371,0.6141544343438162,1,1
City Hotel,9.0,,CN,Online TA,TA/TO,Transient,0.3303491604342437,0.2711833586469766,0.7604524133055224,0.469688610276226,0.31394983148996075,0.44488670685528314,0,1
City Hotel,9.0,,BEL,Online TA,TA/TO,Transient,0.3732624581280824,0.34872616227401115,0.714550219982105,0.44216299096123635,0.3015736778662347,0.45513147280894783,0,1
City Hotel,,,USA,Direct,Direct,Transient,0.1322733853979584,0.05054992978144255,0.009799937294045078,0.11031132296605069,0.19708791409076476,0.07646976722131492,0,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.535941809137147,0.7675813243202279,0.9448465605104137,0.5836802116169703,0.45145061269634956,0.709039425399778,1,1
City Hotel,9.0,,ISR,Online TA,TA/TO,Transient,0.26411355256661206,0.14732649353642918,0.41018439291767433,0.27593844678705215,0.22735888248743247,0.26148948148031326,0,1
City Hotel,9.0,,USA,Online TA,TA/TO,Transient,0.3807412082747301,0.3930903079627297,0.7262011153418167,0.44920911678711734,0.30519957881848736,0.4725077070557568,0,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.3569551845812741,0.3146216406215225,0.8585209071060097,0.5305551201988546,0.3542762382093267,0.5052311852462036,1,1
City Hotel,9.0,,FIN,Online TA,TA/TO,Transient,0.31325535324554243,0.26142750426604494,1.0,0.614570305018879,0.9122535129747144,0.652985675077765,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient-Party,0.13427665646689224,0.05021889779608052,5.945282236088114e-41,0.10609127345231797,0.035394058110285856,0.03850866395975841,0,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.5360801585297966,0.7748333717935093,0.929097909003863,0.5740729306827272,0.4410578317683574,0.703020342777091,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient-Party,0.21632007860912864,0.12818435585000745,1.3736267403509562e-11,0.10609127345911007,0.1525350134403975,0.10249909805549587,0,1
City Hotel,19.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7427053823454729,0.9683941524706773,1.0,0.616789860753062,0.9791248900436796,0.9413668987208388,1,1
City Hotel,19.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7427053823454729,0.9683941524706773,1.0,0.616789860753062,0.9791248900436796,0.9413668987208388,1,1
City Hotel,19.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7427053823454729,0.9683941524706773,1.0,0.616789860753062,0.9791248900436796,0.9413668987208388,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.48575226910058195,0.6329895646599782,0.8777008619921913,0.5426746593372769,0.41896481719239453,0.6338421511464503,1,1
City Hotel,19.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7427053823454729,0.9683941524706773,1.0,0.616789860753062,0.9791248900436796,0.9413668987208388,1,1
City Hotel,19.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7427053823454729,0.9683941524706773,1.0,0.616789860753062,0.9791248900436796,0.9413668987208388,1,1
City Hotel,19.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7427053823454729,0.9683941524706773,1.0,0.616789860753062,0.9791248900436796,0.9413668987208388,1,1
City Hotel,19.0,,PRT,Offline TA/TO,TA/TO,Transient,0.7427053823454729,0.9683941524706773,1.0,0.616789860753062,0.9791248900436796,0.9413668987208388,1,1
City Hotel,19.0,,PRT,Offline TA/TO,TA/TO,Transient,0.2201503006200485,0.08236175894270517,0.8824745432502729,0.5437271926949208,0.4210051808172078,0.4391385972195348,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7527917715824323,0.9750154477609184,1.0,0.616789860753062,0.9791248900436796,0.9453739701984527,1,1
City Hotel,,,PRT,Direct,Direct,Transient,0.17563782729748365,0.08118666190288423,0.14519805897952465,0.16513650660683293,0.21336108152560246,0.139300863650013,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient-Party,0.1627936457093092,0.0646862268164122,1.0,0.5909403248342212,0.9010114231460371,0.5619296689365901,1,0
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient-Party,0.1737524530247283,0.07352299485164619,0.0008243663568730339,0.10648667625157296,0.19708791409076476,0.08912574764019963,0,0
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,14.0,,PRT,Direct,Direct,Transient,0.3104347128449675,0.25177532413532044,0.23173099198288774,0.1988395983364914,0.21654444708025727,0.23963009230487,0,1
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.5143685908905831,0.7706461326905664,0.9357127140884715,0.5782888157831472,0.4482006889112145,0.7007503358848933,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.5416599299948299,0.7796823393459427,0.9338675031306322,0.5770015839822302,0.4440022156287717,0.707846936837666,1,1
City Hotel,9.0,,BRA,Online TA,TA/TO,Transient,0.2786359724274858,0.18517652428036194,0.39117736291700866,0.2670660119349543,0.2230170738401706,0.26706585995072274,0,1
City Hotel,9.0,,BEL,Online TA,TA/TO,Transient,0.533036769809849,0.7726006643433019,0.917968367235879,0.5674818553914898,0.4302479444794066,0.6955261811230707,1,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.2868359457363646,0.19552169047033213,0.43844156864693945,0.28955220463432607,0.23098073598736524,0.28848772991720595,0,1
City Hotel,9.0,,SWE,Online TA,TA/TO,Transient,0.3576858715846459,0.32425923061103007,0.8627212603061969,0.5331639822264487,0.36411471617867375,0.5113682237204362,1,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.531245468851644,0.7763650317733461,0.9242187466262173,0.571085797437265,0.4383359763971221,0.6999249823065011,1,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.5282779320978306,0.7908990952820691,1.0,0.6164593009265382,0.9249313365659505,0.8354030889312252,1,1
